Trial Number,State,Device timestamp,Left pupil diameter,Left pupil validity,Right pupil diameter,Right pupil validity,Rating
Trial10,baseline,1527925406,2.9015045166015625,1,2.6805877685546875,1,2
Trial10,baseline,1527958715,2.918701171875,1,2.6913909912109375,1,2
Trial10,baseline,1527992025,2.9343414306640625,1,2.6912078857421875,1,2
Trial10,baseline,1528008679,2.92730712890625,1,2.686065673828125,1,2
Trial10,baseline,1528041989,2.926788330078125,1,2.6800384521484375,1,2
Trial10,baseline,1528075298,2.904754638671875,1,2.6586456298828125,1,2
Trial10,baseline,1528108608,2.89776611328125,1,2.6480560302734375,1,2
Trial10,baseline,1528141917,2.881805419921875,1,2.6493072509765625,1,2
Trial10,baseline,1528175226,2.86895751953125,1,2.6178131103515625,1,2
Trial10,baseline,1528191881,2.8544464111328125,1,2.63836669921875,1,2
Trial10,baseline,1528225190,2.84295654296875,1,2.6212158203125,1,2
Trial10,baseline,1528258500,2.8468017578125,1,2.61572265625,1,2
Trial10,baseline,1528291809,2.8334197998046875,1,2.60235595703125,1,2
Trial10,baseline,1528325118,2.822662353515625,1,2.5829925537109375,1,2
Trial10,baseline,1528358428,2.8194732666015625,1,2.5993499755859375,1,2
Trial10,baseline,1528391737,2.8152923583984375,1,2.5898590087890625,1,2
Trial10,baseline,1528408392,2.8156890869140625,1,2.5963287353515625,1,2
Trial10,baseline,1528441701,2.8018035888671875,1,2.584228515625,1,2
Trial10,baseline,1528475011,2.80029296875,1,2.5692901611328125,1,2
Trial10,baseline,1528508320,2.7918243408203125,1,2.5820465087890625,1,2
Trial10,baseline,1528541629,2.779022216796875,1,2.5704803466796875,1,2
Trial10,baseline,1528574939,2.77899169921875,1,2.567047119140625,1,2
Trial10,baseline,1528591593,2.7864990234375,1,2.5825042724609375,1,2
Trial10,baseline,1528624903,2.764007568359375,1,2.5519866943359375,1,2
Trial10,baseline,1528658212,2.7608489990234375,1,2.5689697265625,1,2
Trial10,baseline,1528691522,2.7442474365234375,1,2.5623016357421875,1,2
Trial10,baseline,1528724831,2.7470703125,1,2.563720703125,1,2
Trial10,baseline,1528758140,2.75531005859375,1,2.5341644287109375,1,2
Trial10,baseline,1528774795,2.750640869140625,1,2.523590087890625,1,2
Trial10,baseline,1528808104,2.73638916015625,1,2.542266845703125,1,2
Trial10,baseline,1528841414,2.731170654296875,1,2.5366668701171875,1,2
Trial10,baseline,1528874723,2.7390289306640625,1,2.5346221923828125,1,2
Trial10,baseline,1528908033,2.7282562255859375,1,2.5258331298828125,1,2
Trial10,baseline,1528941342,2.732635498046875,1,2.529693603515625,1,2
Trial10,baseline,1528957997,2.7386932373046875,1,2.528900146484375,1,2
Trial10,baseline,1528991306,2.72027587890625,1,2.5283050537109375,1,2
Trial10,stimuli,1529057925,2.7168731689453125,1,2.51300048828125,1,2
Trial10,stimuli,1529091234,2.708587646484375,1,2.5205841064453125,1,2
Trial10,stimuli,1529107889,2.7144012451171875,1,2.510833740234375,1,2
Trial10,stimuli,1529141198,2.7009429931640625,1,2.52374267578125,1,2
Trial10,stimuli,1529174508,2.711395263671875,1,2.4852142333984375,1,2
Trial10,stimuli,1529207817,2.7072906494140625,1,2.4830169677734375,1,2
Trial10,stimuli,1529241126,2.7029266357421875,1,2.4670867919921875,1,2
Trial10,stimuli,1529274436,2.68701171875,1,2.4906158447265625,1,2
Trial10,stimuli,1529291090,2.690704345703125,1,2.4935455322265625,1,2
Trial10,stimuli,1529324400,2.6822509765625,1,2.480133056640625,1,2
Trial10,stimuli,1529357709,2.69061279296875,1,2.49322509765625,1,2
Trial10,stimuli,1529391018,2.666595458984375,1,2.465362548828125,1,2
Trial10,stimuli,1529424328,2.64910888671875,1,2.4699859619140625,1,2
Trial10,stimuli,1529457637,2.631103515625,1,2.437774658203125,1,2
Trial10,stimuli,1529490947,2.5904083251953125,1,2.425384521484375,1,2
Trial10,stimuli,1529507601,2.586181640625,1,2.4206695556640625,1,2
Trial10,stimuli,1529540911,2.583251953125,1,2.4199066162109375,1,2
Trial10,stimuli,1529574220,2.594512939453125,1,2.403594970703125,1,2
Trial10,stimuli,1529607529,2.5797576904296875,1,2.4088287353515625,1,2
Trial10,stimuli,1529640839,2.612030029296875,1,2.4164581298828125,1,2
Trial10,stimuli,1529674148,2.5803375244140625,1,2.4630584716796875,1,2
Trial10,stimuli,1529690803,2.6035919189453125,1,2.4551239013671875,1,2
Trial10,stimuli,1529724112,2.640472412109375,1,2.4899444580078125,1,2
Trial10,stimuli,1529757422,2.666595458984375,1,2.512969970703125,1,2
Trial10,stimuli,1529790731,2.6584320068359375,1,2.5266571044921875,1,2
Trial10,stimuli,1529824040,2.6870574951171875,1,2.5391845703125,1,2
Trial10,stimuli,1529857350,2.6968231201171875,1,2.5697784423828125,1,2
Trial10,stimuli,1529874004,2.7106781005859375,1,2.579833984375,1,2
Trial10,stimuli,1529907314,2.7194671630859375,1,2.5695037841796875,1,2
Trial10,stimuli,1529940623,2.7383880615234375,1,2.604522705078125,1,2
Trial10,stimuli,1529973933,2.7600250244140625,1,2.61663818359375,1,2
Trial10,stimuli,1530007242,2.767974853515625,1,2.629150390625,1,2
Trial10,stimuli,1530040551,2.7909088134765625,1,2.6633758544921875,1,2
Trial10,stimuli,1530057206,2.79583740234375,1,2.6471710205078125,1,2
Trial10,stimuli,1530090515,2.82049560546875,1,2.6686553955078125,1,2
Trial10,stimuli,1530123825,2.825531005859375,1,2.6686859130859375,1,2
Trial10,stimuli,1530157134,2.8316650390625,1,2.671051025390625,1,2
Trial10,stimuli,1530190443,2.862884521484375,1,2.693115234375,1,2
Trial10,stimuli,1530223753,2.869415283203125,1,2.6956939697265625,1,2
Trial10,stimuli,1530240408,2.8810577392578125,1,2.714263916015625,1,2
Trial10,stimuli,1530273717,2.916046142578125,1,2.7356109619140625,1,2
Trial10,stimuli,1530307026,2.9178619384765625,1,2.7403564453125,1,2
Trial10,stimuli,1530340336,2.9353485107421875,1,2.7579345703125,1,2
Trial10,stimuli,1530373645,2.9463958740234375,1,2.7573394775390625,1,2
Trial10,stimuli,1530406954,2.95953369140625,1,2.7787322998046875,1,2
Trial10,stimuli,1530440264,2.9740447998046875,1,2.789337158203125,1,2
Trial10,stimuli,1530456918,2.97515869140625,1,2.7945556640625,1,2
Trial10,stimuli,1530490228,2.97998046875,1,2.7869415283203125,1,2
Trial10,stimuli,1530523537,2.972137451171875,1,2.783111572265625,1,2
Trial10,stimuli,1530556847,2.9667205810546875,1,2.770538330078125,1,2
Trial10,stimuli,1530590156,2.933349609375,1,2.75604248046875,1,2
Trial10,stimuli,1530623465,2.9109649658203125,1,2.7380523681640625,1,2
Trial10,stimuli,1530656775,2.897308349609375,1,2.72430419921875,1,2
Trial10,stimuli,1530673429,2.8861846923828125,1,2.709747314453125,1,2
Trial10,stimuli,1530706739,2.8963623046875,1,2.7091522216796875,1,2
Trial10,stimuli,1530740048,2.8872833251953125,1,2.712188720703125,1,2
Trial10,stimuli,1530773358,2.8809967041015625,1,2.7064666748046875,1,2
Trial10,stimuli,1530806667,2.8847503662109375,1,2.7013702392578125,1,2
Trial10,stimuli,1530839976,2.8921356201171875,1,2.7216033935546875,1,2
Trial10,stimuli,1530873286,2.8977813720703125,1,2.7061920166015625,1,2
Trial10,stimuli,1530889940,2.8876495361328125,1,2.71478271484375,1,2
Trial10,stimuli,1530939904,2.8868255615234375,1,2.7118988037109375,1,2
Trial10,stimuli,1530973214,2.8648529052734375,1,2.7245941162109375,1,2
Trial10,stimuli,1531006523,2.8700408935546875,1,2.7296600341796875,1,2
Trial10,stimuli,1531039833,2.8646697998046875,1,2.7042083740234375,1,2
Trial10,stimuli,1531073142,2.8732757568359375,1,2.71734619140625,1,2
Trial10,stimuli,1531106451,2.875579833984375,1,2.7058258056640625,1,2
Trial10,stimuli,1531139761,2.8515625,1,2.69598388671875,1,2
Trial10,stimuli,1531156415,2.860870361328125,1,2.684478759765625,1,2
Trial10,stimuli,1531189725,2.8713531494140625,1,2.704132080078125,1,2
Trial10,stimuli,1531223034,2.8492279052734375,1,2.701202392578125,1,2
Trial10,stimuli,1531272998,2.83056640625,1,2.70806884765625,1,2
Trial10,stimuli,1531289653,2.8416748046875,1,2.703826904296875,1,2
Trial10,stimuli,1531322962,2.842803955078125,1,2.68585205078125,1,2
Trial10,stimuli,1531356272,2.8336944580078125,1,2.6896209716796875,1,2
Trial10,stimuli,1531389581,2.8460540771484375,1,2.689849853515625,1,2
Trial10,stimuli,1531422890,2.832122802734375,1,2.6876983642578125,1,2
Trial10,stimuli,1531456200,2.8358306884765625,1,2.6773834228515625,1,2
Trial10,stimuli,1531472854,2.83245849609375,1,2.6728515625,1,2
Trial10,stimuli,1531506164,2.848175048828125,1,2.675018310546875,1,2
Trial10,stimuli,1531539473,2.8511199951171875,1,2.6914520263671875,1,2
Trial10,stimuli,1531572783,2.8415985107421875,1,2.685882568359375,1,2
